"MTU","AREA","Day ahead total load forecast (MW)","Actual total load (MW)"
"25/04/2021 03:00:00 - 25/04/2021 04:00:00","BZN|DK1","1910.00","1922.88"
"25/04/2021 04:00:00 - 25/04/2021 05:00:00","BZN|DK1","1925.00","1911.04"
"25/04/2021 05:00:00 - 25/04/2021 06:00:00","BZN|DK1","1937.00","1909.45"
"25/04/2021 06:00:00 - 25/04/2021 07:00:00","BZN|DK1","1994.00","1962.58"
"25/04/2021 07:00:00 - 25/04/2021 08:00:00","BZN|DK1","2119.00","2088.05"
"25/04/2021 08:00:00 - 25/04/2021 09:00:00","BZN|DK1","2289.00","2241.56"
"25/04/2021 09:00:00 - 25/04/2021 10:00:00","BZN|DK1","2375.00","2351.16"
"25/04/2021 10:00:00 - 25/04/2021 11:00:00","BZN|DK1","2436.00","2364.58"
"25/04/2021 11:00:00 - 25/04/2021 12:00:00","BZN|DK1","2455.00","2458.29"
"25/04/2021 12:00:00 - 25/04/2021 13:00:00","BZN|DK1","2491.00","2544.43"
"25/04/2021 13:00:00 - 25/04/2021 14:00:00","BZN|DK1","2567.00","2621.39"
"25/04/2021 14:00:00 - 25/04/2021 15:00:00","BZN|DK1","2539.00","2511.07"
"25/04/2021 15:00:00 - 25/04/2021 16:00:00","BZN|DK1","2451.00","2407.09"
"25/04/2021 16:00:00 - 25/04/2021 17:00:00","BZN|DK1","2428.00","2410.07"
"25/04/2021 17:00:00 - 25/04/2021 18:00:00","BZN|DK1","2578.00","2563.10"
"25/04/2021 18:00:00 - 25/04/2021 19:00:00","BZN|DK1","2520.00","2508.67"
"25/04/2021 19:00:00 - 25/04/2021 20:00:00","BZN|DK1","2372.00","2374.21"
"25/04/2021 20:00:00 - 25/04/2021 21:00:00","BZN|DK1","2302.00","2304.17"
"25/04/2021 21:00:00 - 25/04/2021 22:00:00","BZN|DK1","2302.00","2266.06"
"25/04/2021 22:00:00 - 25/04/2021 23:00:00","BZN|DK1","2192.00","2184.20"
"25/04/2021 23:00:00 - 26/04/2021 00:00:00","BZN|DK1","2100.00","2070.87"
"26/04/2021 00:00:00 - 26/04/2021 01:00:00","BZN|DK1","2033.00","2119.42"
"26/04/2021 01:00:00 - 26/04/2021 02:00:00","BZN|DK1","2046.00","2074.18"
"26/04/2021 02:00:00 - 26/04/2021 03:00:00","BZN|DK1","2069.00","2077.29"
"26/04/2021 03:00:00 - 26/04/2021 04:00:00","BZN|DK1","2106.00","2087.03"
"26/04/2021 04:00:00 - 26/04/2021 05:00:00","BZN|DK1","2133.00","2092.54"
"26/04/2021 05:00:00 - 26/04/2021 06:00:00","BZN|DK1","2258.00","2250.30"
"26/04/2021 06:00:00 - 26/04/2021 07:00:00","BZN|DK1","2562.00","2555.57"
"26/04/2021 07:00:00 - 26/04/2021 08:00:00","BZN|DK1","2883.00","2847.88"
"26/04/2021 08:00:00 - 26/04/2021 09:00:00","BZN|DK1","3040.00","3030.71"
"26/04/2021 09:00:00 - 26/04/2021 10:00:00","BZN|DK1","3084.00","3071.51"
"26/04/2021 10:00:00 - 26/04/2021 11:00:00","BZN|DK1","3180.00","3153.40"
"26/04/2021 11:00:00 - 26/04/2021 12:00:00","BZN|DK1","3165.00","3138.88"
"26/04/2021 12:00:00 - 26/04/2021 13:00:00","BZN|DK1","3112.00","3064.91"
"26/04/2021 13:00:00 - 26/04/2021 14:00:00","BZN|DK1","3105.00","3068.94"
"26/04/2021 14:00:00 - 26/04/2021 15:00:00","BZN|DK1","3001.00","2988.23"
"26/04/2021 15:00:00 - 26/04/2021 16:00:00","BZN|DK1","2879.00","2943.12"
"26/04/2021 16:00:00 - 26/04/2021 17:00:00","BZN|DK1","2865.00","2890.82"
"26/04/2021 17:00:00 - 26/04/2021 18:00:00","BZN|DK1","3005.00","3007.52"
"26/04/2021 18:00:00 - 26/04/2021 19:00:00","BZN|DK1","2882.00","2870.72"
"26/04/2021 19:00:00 - 26/04/2021 20:00:00","BZN|DK1","2709.00","2705.51"
"26/04/2021 20:00:00 - 26/04/2021 21:00:00","BZN|DK1","2607.00","2561.79"
"26/04/2021 21:00:00 - 26/04/2021 22:00:00","BZN|DK1","2582.00","2528.10"
"26/04/2021 22:00:00 - 26/04/2021 23:00:00","BZN|DK1","2446.00","2418.26"
"26/04/2021 23:00:00 - 27/04/2021 00:00:00","BZN|DK1","2277.00","2272.01"
"27/04/2021 00:00:00 - 27/04/2021 01:00:00","BZN|DK1","2173.00","2241.04"
"27/04/2021 01:00:00 - 27/04/2021 02:00:00","BZN|DK1","2161.00","2183.63"
"27/04/2021 02:00:00 - 27/04/2021 03:00:00","BZN|DK1","2145.00","2170.12"
"27/04/2021 03:00:00 - 27/04/2021 04:00:00","BZN|DK1","2175.00","2178.10"
"27/04/2021 04:00:00 - 27/04/2021 05:00:00","BZN|DK1","2218.00","2291.31"
"27/04/2021 05:00:00 - 27/04/2021 06:00:00","BZN|DK1","2453.00","2446.16"
"27/04/2021 06:00:00 - 27/04/2021 07:00:00","BZN|DK1","2692.00","2713.76"
"27/04/2021 07:00:00 - 27/04/2021 08:00:00","BZN|DK1","2953.00","2980.32"
"27/04/2021 08:00:00 - 27/04/2021 09:00:00","BZN|DK1","3133.00","3176.94"
"27/04/2021 09:00:00 - 27/04/2021 10:00:00","BZN|DK1","3218.00","3242.91"
"27/04/2021 10:00:00 - 27/04/2021 11:00:00","BZN|DK1","3203.00","3115.49"
"27/04/2021 11:00:00 - 27/04/2021 12:00:00","BZN|DK1","3142.00","3085.96"
"27/04/2021 12:00:00 - 27/04/2021 13:00:00","BZN|DK1","3106.00","3081.54"
"27/04/2021 13:00:00 - 27/04/2021 14:00:00","BZN|DK1","3104.00","3042.86"
"27/04/2021 14:00:00 - 27/04/2021 15:00:00","BZN|DK1","2984.00","2984.60"
"27/04/2021 15:00:00 - 27/04/2021 16:00:00","BZN|DK1","2844.00","2828.80"
"27/04/2021 16:00:00 - 27/04/2021 17:00:00","BZN|DK1","2801.00","2838.42"
"27/04/2021 17:00:00 - 27/04/2021 18:00:00","BZN|DK1","2973.00","3013.65"
"27/04/2021 18:00:00 - 27/04/2021 19:00:00","BZN|DK1","2900.00","2920.73"
"27/04/2021 19:00:00 - 27/04/2021 20:00:00","BZN|DK1","2748.00","2737.57"
"27/04/2021 20:00:00 - 27/04/2021 21:00:00","BZN|DK1","2679.00","2663.53"
"27/04/2021 21:00:00 - 27/04/2021 22:00:00","BZN|DK1","2710.00","2691.70"
"27/04/2021 22:00:00 - 27/04/2021 23:00:00","BZN|DK1","2580.00","2562.09"
"27/04/2021 23:00:00 - 28/04/2021 00:00:00","BZN|DK1","2409.00","2403.08"
"28/04/2021 00:00:00 - 28/04/2021 01:00:00","BZN|DK1","2261.00","2214.77"
"28/04/2021 01:00:00 - 28/04/2021 02:00:00","BZN|DK1","2134.00","2165.00"
"28/04/2021 02:00:00 - 28/04/2021 03:00:00","BZN|DK1","2140.00","2131.23"
"28/04/2021 03:00:00 - 28/04/2021 04:00:00","BZN|DK1","2166.00","2163.38"
"28/04/2021 04:00:00 - 28/04/2021 05:00:00","BZN|DK1","2214.00","2190.92"
"28/04/2021 05:00:00 - 28/04/2021 06:00:00","BZN|DK1","2340.00","2358.85"
"28/04/2021 06:00:00 - 28/04/2021 07:00:00","BZN|DK1","2552.00","2597.82"
"28/04/2021 07:00:00 - 28/04/2021 08:00:00","BZN|DK1","2854.00","2856.80"
"28/04/2021 08:00:00 - 28/04/2021 09:00:00","BZN|DK1","3046.00","2935.93"
"28/04/2021 09:00:00 - 28/04/2021 10:00:00","BZN|DK1","3035.00","2965.94"
"28/04/2021 10:00:00 - 28/04/2021 11:00:00","BZN|DK1","3044.00","3022.79"
"28/04/2021 11:00:00 - 28/04/2021 12:00:00","BZN|DK1","3053.00","3057.85"
"28/04/2021 12:00:00 - 28/04/2021 13:00:00","BZN|DK1","3001.00","2968.70"
"28/04/2021 13:00:00 - 28/04/2021 14:00:00","BZN|DK1","3008.00","2957.84"
"28/04/2021 14:00:00 - 28/04/2021 15:00:00","BZN|DK1","2917.00","2880.45"
"28/04/2021 15:00:00 - 28/04/2021 16:00:00","BZN|DK1","2768.00","2776.84"
"28/04/2021 16:00:00 - 28/04/2021 17:00:00","BZN|DK1","2757.00","2781.25"
"28/04/2021 17:00:00 - 28/04/2021 18:00:00","BZN|DK1","2901.00","2901.83"
"28/04/2021 18:00:00 - 28/04/2021 19:00:00","BZN|DK1","2803.00","2844.58"
"28/04/2021 19:00:00 - 28/04/2021 20:00:00","BZN|DK1","2690.00","2698.82"
"28/04/2021 20:00:00 - 28/04/2021 21:00:00","BZN|DK1","2636.00","2590.43"
"28/04/2021 21:00:00 - 28/04/2021 22:00:00","BZN|DK1","2648.00","2576.41"
"28/04/2021 22:00:00 - 28/04/2021 23:00:00","BZN|DK1","2542.00","2546.03"
"28/04/2021 23:00:00 - 29/04/2021 00:00:00","BZN|DK1","2377.00","2398.86"
"29/04/2021 00:00:00 - 29/04/2021 01:00:00","BZN|DK1","2252.00","2246.97"
"29/04/2021 01:00:00 - 29/04/2021 02:00:00","BZN|DK1","2149.00","2140.70"
"29/04/2021 02:00:00 - 29/04/2021 03:00:00","BZN|DK1","2134.00","2097.53"
"29/04/2021 03:00:00 - 29/04/2021 04:00:00","BZN|DK1","2104.00","2068.29"
"29/04/2021 04:00:00 - 29/04/2021 05:00:00","BZN|DK1","2144.00","2138.79"
"29/04/2021 05:00:00 - 29/04/2021 06:00:00","BZN|DK1","2250.00","2275.46"
"29/04/2021 06:00:00 - 29/04/2021 07:00:00","BZN|DK1","2500.00","2568.98"
"29/04/2021 07:00:00 - 29/04/2021 08:00:00","BZN|DK1","2868.00","2879.21"
"29/04/2021 08:00:00 - 29/04/2021 09:00:00","BZN|DK1","3033.00","2991.48"
"29/04/2021 09:00:00 - 29/04/2021 10:00:00","BZN|DK1","3034.00","3028.06"
"29/04/2021 10:00:00 - 29/04/2021 11:00:00","BZN|DK1","3124.00","3113.34"
"29/04/2021 11:00:00 - 29/04/2021 12:00:00","BZN|DK1","3126.00","3079.41"
"29/04/2021 12:00:00 - 29/04/2021 13:00:00","BZN|DK1","3053.00","2980.37"
"29/04/2021 13:00:00 - 29/04/2021 14:00:00","BZN|DK1","2986.00","2992.40"
"29/04/2021 14:00:00 - 29/04/2021 15:00:00","BZN|DK1","2971.00","2882.62"
"29/04/2021 15:00:00 - 29/04/2021 16:00:00","BZN|DK1","2827.00","2788.95"
"29/04/2021 16:00:00 - 29/04/2021 17:00:00","BZN|DK1","2758.00","2757.50"
"29/04/2021 17:00:00 - 29/04/2021 18:00:00","BZN|DK1","2926.00","2898.15"
"29/04/2021 18:00:00 - 29/04/2021 19:00:00","BZN|DK1","2766.00","2872.58"
"29/04/2021 19:00:00 - 29/04/2021 20:00:00","BZN|DK1","2712.00","2756.94"
"29/04/2021 20:00:00 - 29/04/2021 21:00:00","BZN|DK1","2677.00","2629.47"
"29/04/2021 21:00:00 - 29/04/2021 22:00:00","BZN|DK1","2594.00","2545.49"
"29/04/2021 22:00:00 - 29/04/2021 23:00:00","BZN|DK1","2474.00","2398.11"
"29/04/2021 23:00:00 - 30/04/2021 00:00:00","BZN|DK1","2280.00","2283.70"
"30/04/2021 00:00:00 - 30/04/2021 01:00:00","BZN|DK1","2082.00","2100.10"
"30/04/2021 01:00:00 - 30/04/2021 02:00:00","BZN|DK1","1970.00","2010.51"
"30/04/2021 02:00:00 - 30/04/2021 03:00:00","BZN|DK1","1924.00","1960.98"
"30/04/2021 03:00:00 - 30/04/2021 04:00:00","BZN|DK1","1879.00","1938.90"
"30/04/2021 04:00:00 - 30/04/2021 05:00:00","BZN|DK1","1918.00","1964.16"
"30/04/2021 05:00:00 - 30/04/2021 06:00:00","BZN|DK1","1993.00","2007.12"
"30/04/2021 06:00:00 - 30/04/2021 07:00:00","BZN|DK1","2073.00","2045.21"
"30/04/2021 07:00:00 - 30/04/2021 08:00:00","BZN|DK1","2242.00","2122.68"
"30/04/2021 08:00:00 - 30/04/2021 09:00:00","BZN|DK1","2295.00","2266.84"
"30/04/2021 09:00:00 - 30/04/2021 10:00:00","BZN|DK1","2377.00","2389.23"
"30/04/2021 10:00:00 - 30/04/2021 11:00:00","BZN|DK1","2429.00","2474.37"
"30/04/2021 11:00:00 - 30/04/2021 12:00:00","BZN|DK1","2476.00","2486.80"
"30/04/2021 12:00:00 - 30/04/2021 13:00:00","BZN|DK1","2457.00","2434.76"
"30/04/2021 13:00:00 - 30/04/2021 14:00:00","BZN|DK1","2391.00","2388.11"
"30/04/2021 14:00:00 - 30/04/2021 15:00:00","BZN|DK1","2353.00","2342.83"
"30/04/2021 15:00:00 - 30/04/2021 16:00:00","BZN|DK1","2313.00","2328.99"
"30/04/2021 16:00:00 - 30/04/2021 17:00:00","BZN|DK1","2330.00","2365.80"
"30/04/2021 17:00:00 - 30/04/2021 18:00:00","BZN|DK1","2476.00","2515.02"
"30/04/2021 18:00:00 - 30/04/2021 19:00:00","BZN|DK1","2497.00","2518.93"
"30/04/2021 19:00:00 - 30/04/2021 20:00:00","BZN|DK1","2361.00","2356.79"
"30/04/2021 20:00:00 - 30/04/2021 21:00:00","BZN|DK1","2264.00","2306.77"
"30/04/2021 21:00:00 - 30/04/2021 22:00:00","BZN|DK1","2249.00","2314.91"
"30/04/2021 22:00:00 - 30/04/2021 23:00:00","BZN|DK1","2132.00","2230.49"
"30/04/2021 23:00:00 - 01/05/2021 00:00:00","BZN|DK1","1960.00","2105.23"
"01/05/2021 00:00:00 - 01/05/2021 01:00:00","BZN|DK1","1967.00","1982.64"
"01/05/2021 01:00:00 - 01/05/2021 02:00:00","BZN|DK1","1891.00","1924.68"
"01/05/2021 02:00:00 - 01/05/2021 03:00:00","BZN|DK1","1886.00","1915.68"
"01/05/2021 03:00:00 - 01/05/2021 04:00:00","BZN|DK1","1897.00","1898.53"
"01/05/2021 04:00:00 - 01/05/2021 05:00:00","BZN|DK1","1909.00","1891.77"
"01/05/2021 05:00:00 - 01/05/2021 06:00:00","BZN|DK1","1913.00","1926.88"
"01/05/2021 06:00:00 - 01/05/2021 07:00:00","BZN|DK1","2010.00","1997.06"
"01/05/2021 07:00:00 - 01/05/2021 08:00:00","BZN|DK1","2162.00","2119.24"
"01/05/2021 08:00:00 - 01/05/2021 09:00:00","BZN|DK1","2325.00","2287.56"
"01/05/2021 09:00:00 - 01/05/2021 10:00:00","BZN|DK1","2412.00","2375.76"
"01/05/2021 10:00:00 - 01/05/2021 11:00:00","BZN|DK1","2413.00","2350.60"
"01/05/2021 11:00:00 - 01/05/2021 12:00:00","BZN|DK1","2350.00","2327.78"
"01/05/2021 12:00:00 - 01/05/2021 13:00:00","BZN|DK1","2286.00","2293.33"
"01/05/2021 13:00:00 - 01/05/2021 14:00:00","BZN|DK1","2254.00","2259.50"
"01/05/2021 14:00:00 - 01/05/2021 15:00:00","BZN|DK1","2235.00","2219.93"
"01/05/2021 15:00:00 - 01/05/2021 16:00:00","BZN|DK1","2188.00","2185.90"
"01/05/2021 16:00:00 - 01/05/2021 17:00:00","BZN|DK1","2232.00","2252.07"
"01/05/2021 17:00:00 - 01/05/2021 18:00:00","BZN|DK1","2423.00","2452.54"
"01/05/2021 18:00:00 - 01/05/2021 19:00:00","BZN|DK1","2426.00","2420.17"
"01/05/2021 19:00:00 - 01/05/2021 20:00:00","BZN|DK1","2301.00","2334.58"
"01/05/2021 20:00:00 - 01/05/2021 21:00:00","BZN|DK1","2178.00","2164.57"
"01/05/2021 21:00:00 - 01/05/2021 22:00:00","BZN|DK1","2127.00","2162.67"
"01/05/2021 22:00:00 - 01/05/2021 23:00:00","BZN|DK1","2039.00","2074.35"
"01/05/2021 23:00:00 - 02/05/2021 00:00:00","BZN|DK1","1900.00","1971.97"
"02/05/2021 00:00:00 - 02/05/2021 01:00:00","BZN|DK1","1856.00","1887.20"
"02/05/2021 01:00:00 - 02/05/2021 02:00:00","BZN|DK1","1793.00","1843.50"
"02/05/2021 02:00:00 - 02/05/2021 03:00:00","BZN|DK1","1784.00","1795.02"
"02/05/2021 03:00:00 - 02/05/2021 04:00:00","BZN|DK1","1777.00","1817.08"
"02/05/2021 04:00:00 - 02/05/2021 05:00:00","BZN|DK1","1825.00","1839.86"
"02/05/2021 05:00:00 - 02/05/2021 06:00:00","BZN|DK1","1841.00","1859.72"
"02/05/2021 06:00:00 - 02/05/2021 07:00:00","BZN|DK1","1926.00","1912.29"
"02/05/2021 07:00:00 - 02/05/2021 08:00:00","BZN|DK1","2085.00","2064.02"
"02/05/2021 08:00:00 - 02/05/2021 09:00:00","BZN|DK1","2256.00","2241.60"
"02/05/2021 09:00:00 - 02/05/2021 10:00:00","BZN|DK1","2359.00","2318.48"
"02/05/2021 10:00:00 - 02/05/2021 11:00:00","BZN|DK1","2390.00","2351.32"
"02/05/2021 11:00:00 - 02/05/2021 12:00:00","BZN|DK1","2371.00","2366.45"
"02/05/2021 12:00:00 - 02/05/2021 13:00:00","BZN|DK1","2335.00","2383.94"
"02/05/2021 13:00:00 - 02/05/2021 14:00:00","BZN|DK1","2365.00","2345.86"
"02/05/2021 14:00:00 - 02/05/2021 15:00:00","BZN|DK1","2369.00","2357.06"
"02/05/2021 15:00:00 - 02/05/2021 16:00:00","BZN|DK1","2329.00","2397.63"
"02/05/2021 16:00:00 - 02/05/2021 17:00:00","BZN|DK1","2408.00","2429.50"
"02/05/2021 17:00:00 - 02/05/2021 18:00:00","BZN|DK1","2589.00","2595.68"
"02/05/2021 18:00:00 - 02/05/2021 19:00:00","BZN|DK1","2596.00","2650.64"
"02/05/2021 19:00:00 - 02/05/2021 20:00:00","BZN|DK1","2463.00","2418.90"
"02/05/2021 20:00:00 - 02/05/2021 21:00:00","BZN|DK1","2322.00","2315.32"
"02/05/2021 21:00:00 - 02/05/2021 22:00:00","BZN|DK1","2283.00","2326.64"
"02/05/2021 22:00:00 - 02/05/2021 23:00:00","BZN|DK1","2218.00","2394.51"
"02/05/2021 23:00:00 - 03/05/2021 00:00:00","BZN|DK1","2128.00","2258.39"
"03/05/2021 00:00:00 - 03/05/2021 01:00:00","BZN|DK1","2149.00","2155.03"
"03/05/2021 01:00:00 - 03/05/2021 02:00:00","BZN|DK1","2107.00","2143.10"
"03/05/2021 02:00:00 - 03/05/2021 03:00:00","BZN|DK1","2084.00","2057.78"
"03/05/2021 03:00:00 - 03/05/2021 04:00:00","BZN|DK1","2107.00","2109.75"
"03/05/2021 04:00:00 - 03/05/2021 05:00:00","BZN|DK1","2149.00","2089.37"
"03/05/2021 05:00:00 - 03/05/2021 06:00:00","BZN|DK1","2213.00","2198.30"
"03/05/2021 06:00:00 - 03/05/2021 07:00:00","BZN|DK1","2502.00","2476.32"
"03/05/2021 07:00:00 - 03/05/2021 08:00:00","BZN|DK1","2763.00","2752.20"
"03/05/2021 08:00:00 - 03/05/2021 09:00:00","BZN|DK1","2935.00","2895.14"
"03/05/2021 09:00:00 - 03/05/2021 10:00:00","BZN|DK1","2945.00","2900.62"
"03/05/2021 10:00:00 - 03/05/2021 11:00:00","BZN|DK1","3133.00","3183.87"
"03/05/2021 11:00:00 - 03/05/2021 12:00:00","BZN|DK1","3106.00","3111.96"
"03/05/2021 12:00:00 - 03/05/2021 13:00:00","BZN|DK1","3075.00","3029.85"
"03/05/2021 13:00:00 - 03/05/2021 14:00:00","BZN|DK1","3026.00","3035.95"
"03/05/2021 14:00:00 - 03/05/2021 15:00:00","BZN|DK1","2981.00","2948.71"
"03/05/2021 15:00:00 - 03/05/2021 16:00:00","BZN|DK1","2839.00","2862.51"
"03/05/2021 16:00:00 - 03/05/2021 17:00:00","BZN|DK1","2832.00","2870.53"
"03/05/2021 17:00:00 - 03/05/2021 18:00:00","BZN|DK1","2946.00","3012.43"
"03/05/2021 18:00:00 - 03/05/2021 19:00:00","BZN|DK1","2841.00","2877.43"
"03/05/2021 19:00:00 - 03/05/2021 20:00:00","BZN|DK1","2691.00","2629.37"
"03/05/2021 20:00:00 - 03/05/2021 21:00:00","BZN|DK1","2517.00","2539.42"
"03/05/2021 21:00:00 - 03/05/2021 22:00:00","BZN|DK1","2457.00","2511.28"
"03/05/2021 22:00:00 - 03/05/2021 23:00:00","BZN|DK1","2314.00","2359.13"
"03/05/2021 23:00:00 - 04/05/2021 00:00:00","BZN|DK1","2176.00","2277.39"
"04/05/2021 00:00:00 - 04/05/2021 01:00:00","BZN|DK1","2224.00","2344.58"
"04/05/2021 01:00:00 - 04/05/2021 02:00:00","BZN|DK1","2244.00","2294.66"
"04/05/2021 02:00:00 - 04/05/2021 03:00:00","BZN|DK1","2203.00","2290.00"
"04/05/2021 03:00:00 - 04/05/2021 04:00:00","BZN|DK1","2229.00","2229.50"
"04/05/2021 04:00:00 - 04/05/2021 05:00:00","BZN|DK1","2272.00","2324.36"
"04/05/2021 05:00:00 - 04/05/2021 06:00:00","BZN|DK1","2442.00","2491.37"
"04/05/2021 06:00:00 - 04/05/2021 07:00:00","BZN|DK1","2733.00","2791.84"
"04/05/2021 07:00:00 - 04/05/2021 08:00:00","BZN|DK1","3004.00","3060.02"
"04/05/2021 08:00:00 - 04/05/2021 09:00:00","BZN|DK1","3243.00","3323.93"
"04/05/2021 09:00:00 - 04/05/2021 10:00:00","BZN|DK1","3316.00","3280.25"
"04/05/2021 10:00:00 - 04/05/2021 11:00:00","BZN|DK1","3330.00","3348.62"
"04/05/2021 11:00:00 - 04/05/2021 12:00:00","BZN|DK1","3336.00","3343.13"
"04/05/2021 12:00:00 - 04/05/2021 13:00:00","BZN|DK1","3295.00","3291.39"
"04/05/2021 13:00:00 - 04/05/2021 14:00:00","BZN|DK1","3306.00","3317.36"
"04/05/2021 14:00:00 - 04/05/2021 15:00:00","BZN|DK1","3284.00","3331.54"
"04/05/2021 15:00:00 - 04/05/2021 16:00:00","BZN|DK1","3164.00","3081.99"
"04/05/2021 16:00:00 - 04/05/2021 17:00:00","BZN|DK1","3040.00","3091.09"
"04/05/2021 17:00:00 - 04/05/2021 18:00:00","BZN|DK1","3155.00","3195.99"
"04/05/2021 18:00:00 - 04/05/2021 19:00:00","BZN|DK1","3029.00","3013.29"
"04/05/2021 19:00:00 - 04/05/2021 20:00:00","BZN|DK1","2950.00","2993.37"
"04/05/2021 20:00:00 - 04/05/2021 21:00:00","BZN|DK1","2933.00","2842.01"
"04/05/2021 21:00:00 - 04/05/2021 22:00:00","BZN|DK1","2932.00","2787.20"
"04/05/2021 22:00:00 - 04/05/2021 23:00:00","BZN|DK1","2867.00","2653.99"
"04/05/2021 23:00:00 - 05/05/2021 00:00:00","BZN|DK1","2712.00","2347.95"
"05/05/2021 00:00:00 - 05/05/2021 01:00:00","BZN|DK1","2250.00","2217.18"
"05/05/2021 01:00:00 - 05/05/2021 02:00:00","BZN|DK1","2147.00","2159.58"
"05/05/2021 02:00:00 - 05/05/2021 03:00:00","BZN|DK1","2084.00","2135.96"
"05/05/2021 03:00:00 - 05/05/2021 04:00:00","BZN|DK1","2114.00","2152.28"
"05/05/2021 04:00:00 - 05/05/2021 05:00:00","BZN|DK1","2213.00","2208.67"
"05/05/2021 05:00:00 - 05/05/2021 06:00:00","BZN|DK1","2383.00","2478.18"
"05/05/2021 06:00:00 - 05/05/2021 07:00:00","BZN|DK1","2676.00","2693.50"
"05/05/2021 07:00:00 - 05/05/2021 08:00:00","BZN|DK1","2956.00","2927.62"
"05/05/2021 08:00:00 - 05/05/2021 09:00:00","BZN|DK1","3133.00","2988.09"
"05/05/2021 09:00:00 - 05/05/2021 10:00:00","BZN|DK1","3060.00","3092.52"
"05/05/2021 10:00:00 - 05/05/2021 11:00:00","BZN|DK1","3127.00","3129.74"
"05/05/2021 11:00:00 - 05/05/2021 12:00:00","BZN|DK1","3152.00","3142.79"
"05/05/2021 12:00:00 - 05/05/2021 13:00:00","BZN|DK1","3124.00","3154.75"
"05/05/2021 13:00:00 - 05/05/2021 14:00:00","BZN|DK1","3178.00","3168.41"
"05/05/2021 14:00:00 - 05/05/2021 15:00:00","BZN|DK1","3246.00","3318.98"
"05/05/2021 15:00:00 - 05/05/2021 16:00:00","BZN|DK1","3182.00","3238.95"
"05/05/2021 16:00:00 - 05/05/2021 17:00:00","BZN|DK1","3101.00","3203.46"
"05/05/2021 17:00:00 - 05/05/2021 18:00:00","BZN|DK1","3242.00","3280.44"
"05/05/2021 18:00:00 - 05/05/2021 19:00:00","BZN|DK1","3087.00","3088.84"
"05/05/2021 19:00:00 - 05/05/2021 20:00:00","BZN|DK1","2883.00","2866.19"
"05/05/2021 20:00:00 - 05/05/2021 21:00:00","BZN|DK1","2788.00","2780.09"
"05/05/2021 21:00:00 - 05/05/2021 22:00:00","BZN|DK1","2767.00","2742.29"
"05/05/2021 22:00:00 - 05/05/2021 23:00:00","BZN|DK1","2700.00","2642.84"
"05/05/2021 23:00:00 - 06/05/2021 00:00:00","BZN|DK1","2548.00","2461.20"
"06/05/2021 00:00:00 - 06/05/2021 01:00:00","BZN|DK1","2371.00","2424.26"
"06/05/2021 01:00:00 - 06/05/2021 02:00:00","BZN|DK1","2343.00","2365.10"
"06/05/2021 02:00:00 - 06/05/2021 03:00:00","BZN|DK1","2356.00","2371.54"
"06/05/2021 03:00:00 - 06/05/2021 04:00:00","BZN|DK1","2360.00","2280.36"
"06/05/2021 04:00:00 - 06/05/2021 05:00:00","BZN|DK1","2349.00","2372.84"
"06/05/2021 05:00:00 - 06/05/2021 06:00:00","BZN|DK1","2482.00","2490.97"
"06/05/2021 06:00:00 - 06/05/2021 07:00:00","BZN|DK1","2716.00","2785.26"
"06/05/2021 07:00:00 - 06/05/2021 08:00:00","BZN|DK1","2925.00","2989.69"
"06/05/2021 08:00:00 - 06/05/2021 09:00:00","BZN|DK1","3121.00","3115.16"
"06/05/2021 09:00:00 - 06/05/2021 10:00:00","BZN|DK1","3202.00","3155.37"
"06/05/2021 10:00:00 - 06/05/2021 11:00:00","BZN|DK1","3268.00","3271.02"
"06/05/2021 11:00:00 - 06/05/2021 12:00:00","BZN|DK1","3262.00","3148.09"
"06/05/2021 12:00:00 - 06/05/2021 13:00:00","BZN|DK1","3113.00","3032.97"
"06/05/2021 13:00:00 - 06/05/2021 14:00:00","BZN|DK1","3057.00","3047.96"
"06/05/2021 14:00:00 - 06/05/2021 15:00:00","BZN|DK1","3064.00","3113.81"
"06/05/2021 15:00:00 - 06/05/2021 16:00:00","BZN|DK1","2997.00","2979.45"
"06/05/2021 16:00:00 - 06/05/2021 17:00:00","BZN|DK1","2945.00","3005.55"
"06/05/2021 17:00:00 - 06/05/2021 18:00:00","BZN|DK1","3063.00","3082.35"
"06/05/2021 18:00:00 - 06/05/2021 19:00:00","BZN|DK1","2921.00","2906.00"
"06/05/2021 19:00:00 - 06/05/2021 20:00:00","BZN|DK1","2789.00","2757.13"
"06/05/2021 20:00:00 - 06/05/2021 21:00:00","BZN|DK1","2732.00","2663.95"
"06/05/2021 21:00:00 - 06/05/2021 22:00:00","BZN|DK1","2744.00","2638.57"
"06/05/2021 22:00:00 - 06/05/2021 23:00:00","BZN|DK1","2728.00","2501.33"
"06/05/2021 23:00:00 - 07/05/2021 00:00:00","BZN|DK1","2596.00","2307.55"
"07/05/2021 00:00:00 - 07/05/2021 01:00:00","BZN|DK1","2176.00","2177.99"
"07/05/2021 01:00:00 - 07/05/2021 02:00:00","BZN|DK1","2094.00","2162.42"
"07/05/2021 02:00:00 - 07/05/2021 03:00:00","BZN|DK1","2085.00","2127.77"
"07/05/2021 03:00:00 - 07/05/2021 04:00:00","BZN|DK1","2132.00","2143.22"
"07/05/2021 04:00:00 - 07/05/2021 05:00:00","BZN|DK1","2195.00","2167.19"
