"MTU (CET/CEST)","Area","Sequence","Day-ahead (EUR/MWh)","Energy Price (EUR/MWh)"
"01/04/2021 11:00:00 - 01/04/2021 12:00:00","BZN|DK1","Without sequence","42.67",""
"01/04/2021 12:00:00 - 01/04/2021 13:00:00","BZN|DK1","Without sequence","41.07",""
"01/04/2021 13:00:00 - 01/04/2021 14:00:00","BZN|DK1","Without sequence","38.02",""
"01/04/2021 14:00:00 - 01/04/2021 15:00:00","BZN|DK1","Without sequence","35.39",""
"01/04/2021 15:00:00 - 01/04/2021 16:00:00","BZN|DK1","Without sequence","38.5",""
"01/04/2021 16:00:00 - 01/04/2021 17:00:00","BZN|DK1","Without sequence","42.01",""
"01/04/2021 17:00:00 - 01/04/2021 18:00:00","BZN|DK1","Without sequence","49.35",""
"01/04/2021 18:00:00 - 01/04/2021 19:00:00","BZN|DK1","Without sequence","57.19",""
"01/04/2021 19:00:00 - 01/04/2021 20:00:00","BZN|DK1","Without sequence","63.58",""
"01/04/2021 20:00:00 - 01/04/2021 21:00:00","BZN|DK1","Without sequence","66.41",""
"01/04/2021 21:00:00 - 01/04/2021 22:00:00","BZN|DK1","Without sequence","61.28",""
"01/04/2021 22:00:00 - 01/04/2021 23:00:00","BZN|DK1","Without sequence","58.83",""
"01/04/2021 23:00:00 - 02/04/2021 00:00:00","BZN|DK1","Without sequence","54.82",""
"02/04/2021 00:00:00 - 02/04/2021 01:00:00","BZN|DK1","Without sequence","54.24",""
"02/04/2021 01:00:00 - 02/04/2021 02:00:00","BZN|DK1","Without sequence","49.77",""
"02/04/2021 02:00:00 - 02/04/2021 03:00:00","BZN|DK1","Without sequence","40.44",""
"02/04/2021 03:00:00 - 02/04/2021 04:00:00","BZN|DK1","Without sequence","40.31",""
"02/04/2021 04:00:00 - 02/04/2021 05:00:00","BZN|DK1","Without sequence","40.17",""
"02/04/2021 05:00:00 - 02/04/2021 06:00:00","BZN|DK1","Without sequence","40.14",""
"02/04/2021 06:00:00 - 02/04/2021 07:00:00","BZN|DK1","Without sequence","48.23",""
"02/04/2021 07:00:00 - 02/04/2021 08:00:00","BZN|DK1","Without sequence","49.73",""
"02/04/2021 08:00:00 - 02/04/2021 09:00:00","BZN|DK1","Without sequence","29.66",""
"02/04/2021 09:00:00 - 02/04/2021 10:00:00","BZN|DK1","Without sequence","38.54",""
"02/04/2021 10:00:00 - 02/04/2021 11:00:00","BZN|DK1","Without sequence","44.46",""
"02/04/2021 11:00:00 - 02/04/2021 12:00:00","BZN|DK1","Without sequence","40.4",""
"02/04/2021 12:00:00 - 02/04/2021 13:00:00","BZN|DK1","Without sequence","28.26",""
"02/04/2021 13:00:00 - 02/04/2021 14:00:00","BZN|DK1","Without sequence","0.07",""
"02/04/2021 14:00:00 - 02/04/2021 15:00:00","BZN|DK1","Without sequence","-11.83",""
"02/04/2021 15:00:00 - 02/04/2021 16:00:00","BZN|DK1","Without sequence","-0.38",""
"02/04/2021 16:00:00 - 02/04/2021 17:00:00","BZN|DK1","Without sequence","-12.9",""
"02/04/2021 17:00:00 - 02/04/2021 18:00:00","BZN|DK1","Without sequence","16.22",""
"02/04/2021 18:00:00 - 02/04/2021 19:00:00","BZN|DK1","Without sequence","42.0",""
"02/04/2021 19:00:00 - 02/04/2021 20:00:00","BZN|DK1","Without sequence","49.72",""
"02/04/2021 20:00:00 - 02/04/2021 21:00:00","BZN|DK1","Without sequence","49.52",""
"02/04/2021 21:00:00 - 02/04/2021 22:00:00","BZN|DK1","Without sequence","39.94",""
"02/04/2021 22:00:00 - 02/04/2021 23:00:00","BZN|DK1","Without sequence","38.97",""
"02/04/2021 23:00:00 - 03/04/2021 00:00:00","BZN|DK1","Without sequence","38.58",""
"03/04/2021 00:00:00 - 03/04/2021 01:00:00","BZN|DK1","Without sequence","40.87",""
"03/04/2021 01:00:00 - 03/04/2021 02:00:00","BZN|DK1","Without sequence","38.4",""
"03/04/2021 02:00:00 - 03/04/2021 03:00:00","BZN|DK1","Without sequence","37.51",""
"03/04/2021 03:00:00 - 03/04/2021 04:00:00","BZN|DK1","Without sequence","37.23",""
"03/04/2021 04:00:00 - 03/04/2021 05:00:00","BZN|DK1","Without sequence","37.1",""
"03/04/2021 05:00:00 - 03/04/2021 06:00:00","BZN|DK1","Without sequence","37.68",""
"03/04/2021 06:00:00 - 03/04/2021 07:00:00","BZN|DK1","Without sequence","40.1",""
"03/04/2021 07:00:00 - 03/04/2021 08:00:00","BZN|DK1","Without sequence","41.76",""
"03/04/2021 08:00:00 - 03/04/2021 09:00:00","BZN|DK1","Without sequence","45.88",""
"03/04/2021 09:00:00 - 03/04/2021 10:00:00","BZN|DK1","Without sequence","47.14",""
"03/04/2021 10:00:00 - 03/04/2021 11:00:00","BZN|DK1","Without sequence","41.08",""
"03/04/2021 11:00:00 - 03/04/2021 12:00:00","BZN|DK1","Without sequence","37.15",""
"03/04/2021 12:00:00 - 03/04/2021 13:00:00","BZN|DK1","Without sequence","33.89",""
"03/04/2021 13:00:00 - 03/04/2021 14:00:00","BZN|DK1","Without sequence","23.7",""
"03/04/2021 14:00:00 - 03/04/2021 15:00:00","BZN|DK1","Without sequence","16.79",""
"03/04/2021 15:00:00 - 03/04/2021 16:00:00","BZN|DK1","Without sequence","9.75",""
"03/04/2021 16:00:00 - 03/04/2021 17:00:00","BZN|DK1","Without sequence","21.96",""
"03/04/2021 17:00:00 - 03/04/2021 18:00:00","BZN|DK1","Without sequence","39.83",""
"03/04/2021 18:00:00 - 03/04/2021 19:00:00","BZN|DK1","Without sequence","49.9",""
"03/04/2021 19:00:00 - 03/04/2021 20:00:00","BZN|DK1","Without sequence","55.06",""
"03/04/2021 20:00:00 - 03/04/2021 21:00:00","BZN|DK1","Without sequence","57.53",""
"03/04/2021 21:00:00 - 03/04/2021 22:00:00","BZN|DK1","Without sequence","53.2",""
"03/04/2021 22:00:00 - 03/04/2021 23:00:00","BZN|DK1","Without sequence","51.48",""
"03/04/2021 23:00:00 - 04/04/2021 00:00:00","BZN|DK1","Without sequence","48.44",""
"04/04/2021 00:00:00 - 04/04/2021 01:00:00","BZN|DK1","Without sequence","47.46",""
"04/04/2021 01:00:00 - 04/04/2021 02:00:00","BZN|DK1","Without sequence","40.58",""
"04/04/2021 02:00:00 - 04/04/2021 03:00:00","BZN|DK1","Without sequence","39.75",""
"04/04/2021 03:00:00 - 04/04/2021 04:00:00","BZN|DK1","Without sequence","39.59",""
"04/04/2021 04:00:00 - 04/04/2021 05:00:00","BZN|DK1","Without sequence","38.46",""
"04/04/2021 05:00:00 - 04/04/2021 06:00:00","BZN|DK1","Without sequence","37.58",""
"04/04/2021 06:00:00 - 04/04/2021 07:00:00","BZN|DK1","Without sequence","34.6",""
"04/04/2021 07:00:00 - 04/04/2021 08:00:00","BZN|DK1","Without sequence","34.52",""
"04/04/2021 08:00:00 - 04/04/2021 09:00:00","BZN|DK1","Without sequence","33.33",""
"04/04/2021 09:00:00 - 04/04/2021 10:00:00","BZN|DK1","Without sequence","31.39",""
"04/04/2021 10:00:00 - 04/04/2021 11:00:00","BZN|DK1","Without sequence","20.37",""
"04/04/2021 11:00:00 - 04/04/2021 12:00:00","BZN|DK1","Without sequence","16.25",""
"04/04/2021 12:00:00 - 04/04/2021 13:00:00","BZN|DK1","Without sequence","18.07",""
"04/04/2021 13:00:00 - 04/04/2021 14:00:00","BZN|DK1","Without sequence","6.01",""
"04/04/2021 14:00:00 - 04/04/2021 15:00:00","BZN|DK1","Without sequence","2.02",""
"04/04/2021 15:00:00 - 04/04/2021 16:00:00","BZN|DK1","Without sequence","0.1",""
"04/04/2021 16:00:00 - 04/04/2021 17:00:00","BZN|DK1","Without sequence","1.01",""
"04/04/2021 17:00:00 - 04/04/2021 18:00:00","BZN|DK1","Without sequence","7.18",""
"04/04/2021 18:00:00 - 04/04/2021 19:00:00","BZN|DK1","Without sequence","11.95",""
"04/04/2021 19:00:00 - 04/04/2021 20:00:00","BZN|DK1","Without sequence","13.06",""
"04/04/2021 20:00:00 - 04/04/2021 21:00:00","BZN|DK1","Without sequence","11.66",""
"04/04/2021 21:00:00 - 04/04/2021 22:00:00","BZN|DK1","Without sequence","10.53",""
"04/04/2021 22:00:00 - 04/04/2021 23:00:00","BZN|DK1","Without sequence","5.44",""
"04/04/2021 23:00:00 - 05/04/2021 00:00:00","BZN|DK1","Without sequence","3.24",""
"05/04/2021 00:00:00 - 05/04/2021 01:00:00","BZN|DK1","Without sequence","0.05",""
"05/04/2021 01:00:00 - 05/04/2021 02:00:00","BZN|DK1","Without sequence","-10.0",""
"05/04/2021 02:00:00 - 05/04/2021 03:00:00","BZN|DK1","Without sequence","-29.91",""
"05/04/2021 03:00:00 - 05/04/2021 04:00:00","BZN|DK1","Without sequence","-29.98",""
"05/04/2021 04:00:00 - 05/04/2021 05:00:00","BZN|DK1","Without sequence","-21.4",""
"05/04/2021 05:00:00 - 05/04/2021 06:00:00","BZN|DK1","Without sequence","-12.98",""
"05/04/2021 06:00:00 - 05/04/2021 07:00:00","BZN|DK1","Without sequence","-12.96",""
"05/04/2021 07:00:00 - 05/04/2021 08:00:00","BZN|DK1","Without sequence","-12.93",""
"05/04/2021 08:00:00 - 05/04/2021 09:00:00","BZN|DK1","Without sequence","-12.16",""
"05/04/2021 09:00:00 - 05/04/2021 10:00:00","BZN|DK1","Without sequence","-13.32",""
"05/04/2021 10:00:00 - 05/04/2021 11:00:00","BZN|DK1","Without sequence","-19.19",""
"05/04/2021 11:00:00 - 05/04/2021 12:00:00","BZN|DK1","Without sequence","-12.95",""
"05/04/2021 12:00:00 - 05/04/2021 13:00:00","BZN|DK1","Without sequence","-27.68",""
"05/04/2021 13:00:00 - 05/04/2021 14:00:00","BZN|DK1","Without sequence","-34.85",""
"05/04/2021 14:00:00 - 05/04/2021 15:00:00","BZN|DK1","Without sequence","-36.91",""
"05/04/2021 15:00:00 - 05/04/2021 16:00:00","BZN|DK1","Without sequence","-37.01",""
"05/04/2021 16:00:00 - 05/04/2021 17:00:00","BZN|DK1","Without sequence","-27.5",""
"05/04/2021 17:00:00 - 05/04/2021 18:00:00","BZN|DK1","Without sequence","-2.97",""
"05/04/2021 18:00:00 - 05/04/2021 19:00:00","BZN|DK1","Without sequence","0.08",""
"05/04/2021 19:00:00 - 05/04/2021 20:00:00","BZN|DK1","Without sequence","21.15",""
"05/04/2021 20:00:00 - 05/04/2021 21:00:00","BZN|DK1","Without sequence","27.87",""
"05/04/2021 21:00:00 - 05/04/2021 22:00:00","BZN|DK1","Without sequence","19.96",""
"05/04/2021 22:00:00 - 05/04/2021 23:00:00","BZN|DK1","Without sequence","18.47",""
"05/04/2021 23:00:00 - 06/04/2021 00:00:00","BZN|DK1","Without sequence","10.47",""
"06/04/2021 00:00:00 - 06/04/2021 01:00:00","BZN|DK1","Without sequence","14.7",""
"06/04/2021 01:00:00 - 06/04/2021 02:00:00","BZN|DK1","Without sequence","13.9",""
"06/04/2021 02:00:00 - 06/04/2021 03:00:00","BZN|DK1","Without sequence","12.37",""
"06/04/2021 03:00:00 - 06/04/2021 04:00:00","BZN|DK1","Without sequence","14.19",""
"06/04/2021 04:00:00 - 06/04/2021 05:00:00","BZN|DK1","Without sequence","14.93",""
"06/04/2021 05:00:00 - 06/04/2021 06:00:00","BZN|DK1","Without sequence","22.78",""
"06/04/2021 06:00:00 - 06/04/2021 07:00:00","BZN|DK1","Without sequence","41.22",""
"06/04/2021 07:00:00 - 06/04/2021 08:00:00","BZN|DK1","Without sequence","44.01",""
"06/04/2021 08:00:00 - 06/04/2021 09:00:00","BZN|DK1","Without sequence","53.92",""
"06/04/2021 09:00:00 - 06/04/2021 10:00:00","BZN|DK1","Without sequence","39.85",""
"06/04/2021 10:00:00 - 06/04/2021 11:00:00","BZN|DK1","Without sequence","33.94",""
"06/04/2021 11:00:00 - 06/04/2021 12:00:00","BZN|DK1","Without sequence","28.67",""
"06/04/2021 12:00:00 - 06/04/2021 13:00:00","BZN|DK1","Without sequence","20.88",""
"06/04/2021 13:00:00 - 06/04/2021 14:00:00","BZN|DK1","Without sequence","12.52",""
"06/04/2021 14:00:00 - 06/04/2021 15:00:00","BZN|DK1","Without sequence","9.9",""
"06/04/2021 15:00:00 - 06/04/2021 16:00:00","BZN|DK1","Without sequence","17.19",""
"06/04/2021 16:00:00 - 06/04/2021 17:00:00","BZN|DK1","Without sequence","20.68",""
"06/04/2021 17:00:00 - 06/04/2021 18:00:00","BZN|DK1","Without sequence","38.73",""
"06/04/2021 18:00:00 - 06/04/2021 19:00:00","BZN|DK1","Without sequence","41.89",""
"06/04/2021 19:00:00 - 06/04/2021 20:00:00","BZN|DK1","Without sequence","43.1",""
"06/04/2021 20:00:00 - 06/04/2021 21:00:00","BZN|DK1","Without sequence","41.52",""
"06/04/2021 21:00:00 - 06/04/2021 22:00:00","BZN|DK1","Without sequence","41.25",""
"06/04/2021 22:00:00 - 06/04/2021 23:00:00","BZN|DK1","Without sequence","40.34",""
"06/04/2021 23:00:00 - 07/04/2021 00:00:00","BZN|DK1","Without sequence","39.94",""
"07/04/2021 00:00:00 - 07/04/2021 01:00:00","BZN|DK1","Without sequence","38.88",""
"07/04/2021 01:00:00 - 07/04/2021 02:00:00","BZN|DK1","Without sequence","38.96",""
"07/04/2021 02:00:00 - 07/04/2021 03:00:00","BZN|DK1","Without sequence","39.43",""
"07/04/2021 03:00:00 - 07/04/2021 04:00:00","BZN|DK1","Without sequence","40.1",""
"07/04/2021 04:00:00 - 07/04/2021 05:00:00","BZN|DK1","Without sequence","39.52",""
"07/04/2021 05:00:00 - 07/04/2021 06:00:00","BZN|DK1","Without sequence","42.6",""
"07/04/2021 06:00:00 - 07/04/2021 07:00:00","BZN|DK1","Without sequence","57.34",""
"07/04/2021 07:00:00 - 07/04/2021 08:00:00","BZN|DK1","Without sequence","77.88",""
"07/04/2021 08:00:00 - 07/04/2021 09:00:00","BZN|DK1","Without sequence","82.47",""
"07/04/2021 09:00:00 - 07/04/2021 10:00:00","BZN|DK1","Without sequence","65.12",""
"07/04/2021 10:00:00 - 07/04/2021 11:00:00","BZN|DK1","Without sequence","54.6",""
"07/04/2021 11:00:00 - 07/04/2021 12:00:00","BZN|DK1","Without sequence","46.36",""
"07/04/2021 12:00:00 - 07/04/2021 13:00:00","BZN|DK1","Without sequence","40.26",""
"07/04/2021 13:00:00 - 07/04/2021 14:00:00","BZN|DK1","Without sequence","38.7",""
"07/04/2021 14:00:00 - 07/04/2021 15:00:00","BZN|DK1","Without sequence","38.42",""
"07/04/2021 15:00:00 - 07/04/2021 16:00:00","BZN|DK1","Without sequence","38.0",""
"07/04/2021 16:00:00 - 07/04/2021 17:00:00","BZN|DK1","Without sequence","39.03",""
"07/04/2021 17:00:00 - 07/04/2021 18:00:00","BZN|DK1","Without sequence","40.25",""
"07/04/2021 18:00:00 - 07/04/2021 19:00:00","BZN|DK1","Without sequence","46.4",""
"07/04/2021 19:00:00 - 07/04/2021 20:00:00","BZN|DK1","Without sequence","55.5",""
"07/04/2021 20:00:00 - 07/04/2021 21:00:00","BZN|DK1","Without sequence","48.11",""
"07/04/2021 21:00:00 - 07/04/2021 22:00:00","BZN|DK1","Without sequence","42.14",""
"07/04/2021 22:00:00 - 07/04/2021 23:00:00","BZN|DK1","Without sequence","40.93",""
"07/04/2021 23:00:00 - 08/04/2021 00:00:00","BZN|DK1","Without sequence","37.82",""
"08/04/2021 00:00:00 - 08/04/2021 01:00:00","BZN|DK1","Without sequence","38.6",""
"08/04/2021 01:00:00 - 08/04/2021 02:00:00","BZN|DK1","Without sequence","37.08",""
"08/04/2021 02:00:00 - 08/04/2021 03:00:00","BZN|DK1","Without sequence","36.85",""
"08/04/2021 03:00:00 - 08/04/2021 04:00:00","BZN|DK1","Without sequence","38.97",""
"08/04/2021 04:00:00 - 08/04/2021 05:00:00","BZN|DK1","Without sequence","38.94",""
"08/04/2021 05:00:00 - 08/04/2021 06:00:00","BZN|DK1","Without sequence","40.31",""
"08/04/2021 06:00:00 - 08/04/2021 07:00:00","BZN|DK1","Without sequence","59.49",""
"08/04/2021 07:00:00 - 08/04/2021 08:00:00","BZN|DK1","Without sequence","79.86",""
"08/04/2021 08:00:00 - 08/04/2021 09:00:00","BZN|DK1","Without sequence","99.26",""
"08/04/2021 09:00:00 - 08/04/2021 10:00:00","BZN|DK1","Without sequence","66.49",""
"08/04/2021 10:00:00 - 08/04/2021 11:00:00","BZN|DK1","Without sequence","47.9",""
"08/04/2021 11:00:00 - 08/04/2021 12:00:00","BZN|DK1","Without sequence","47.2",""
"08/04/2021 12:00:00 - 08/04/2021 13:00:00","BZN|DK1","Without sequence","47.19",""
"08/04/2021 13:00:00 - 08/04/2021 14:00:00","BZN|DK1","Without sequence","41.17",""
"08/04/2021 14:00:00 - 08/04/2021 15:00:00","BZN|DK1","Without sequence","39.99",""
"08/04/2021 15:00:00 - 08/04/2021 16:00:00","BZN|DK1","Without sequence","38.87",""
"08/04/2021 16:00:00 - 08/04/2021 17:00:00","BZN|DK1","Without sequence","38.09",""
"08/04/2021 17:00:00 - 08/04/2021 18:00:00","BZN|DK1","Without sequence","39.97",""
"08/04/2021 18:00:00 - 08/04/2021 19:00:00","BZN|DK1","Without sequence","40.08",""
"08/04/2021 19:00:00 - 08/04/2021 20:00:00","BZN|DK1","Without sequence","40.36",""
"08/04/2021 20:00:00 - 08/04/2021 21:00:00","BZN|DK1","Without sequence","39.38",""
"08/04/2021 21:00:00 - 08/04/2021 22:00:00","BZN|DK1","Without sequence","37.02",""
"08/04/2021 22:00:00 - 08/04/2021 23:00:00","BZN|DK1","Without sequence","20.47",""
"08/04/2021 23:00:00 - 09/04/2021 00:00:00","BZN|DK1","Without sequence","18.27",""
"09/04/2021 00:00:00 - 09/04/2021 01:00:00","BZN|DK1","Without sequence","17.71",""
"09/04/2021 01:00:00 - 09/04/2021 02:00:00","BZN|DK1","Without sequence","15.29",""
"09/04/2021 02:00:00 - 09/04/2021 03:00:00","BZN|DK1","Without sequence","14.46",""
"09/04/2021 03:00:00 - 09/04/2021 04:00:00","BZN|DK1","Without sequence","14.32",""
"09/04/2021 04:00:00 - 09/04/2021 05:00:00","BZN|DK1","Without sequence","14.68",""
"09/04/2021 05:00:00 - 09/04/2021 06:00:00","BZN|DK1","Without sequence","17.01",""
"09/04/2021 06:00:00 - 09/04/2021 07:00:00","BZN|DK1","Without sequence","19.42",""
"09/04/2021 07:00:00 - 09/04/2021 08:00:00","BZN|DK1","Without sequence","24.95",""
"09/04/2021 08:00:00 - 09/04/2021 09:00:00","BZN|DK1","Without sequence","36.71",""
"09/04/2021 09:00:00 - 09/04/2021 10:00:00","BZN|DK1","Without sequence","30.18",""
"09/04/2021 10:00:00 - 09/04/2021 11:00:00","BZN|DK1","Without sequence","22.56",""
"09/04/2021 11:00:00 - 09/04/2021 12:00:00","BZN|DK1","Without sequence","20.23",""
"09/04/2021 12:00:00 - 09/04/2021 13:00:00","BZN|DK1","Without sequence","19.34",""
"09/04/2021 13:00:00 - 09/04/2021 14:00:00","BZN|DK1","Without sequence","18.54",""
"09/04/2021 14:00:00 - 09/04/2021 15:00:00","BZN|DK1","Without sequence","16.46",""
"09/04/2021 15:00:00 - 09/04/2021 16:00:00","BZN|DK1","Without sequence","15.64",""
"09/04/2021 16:00:00 - 09/04/2021 17:00:00","BZN|DK1","Without sequence","16.51",""
"09/04/2021 17:00:00 - 09/04/2021 18:00:00","BZN|DK1","Without sequence","18.44",""
"09/04/2021 18:00:00 - 09/04/2021 19:00:00","BZN|DK1","Without sequence","20.97",""
"09/04/2021 19:00:00 - 09/04/2021 20:00:00","BZN|DK1","Without sequence","36.0",""
"09/04/2021 20:00:00 - 09/04/2021 21:00:00","BZN|DK1","Without sequence","39.06",""
"09/04/2021 21:00:00 - 09/04/2021 22:00:00","BZN|DK1","Without sequence","39.32",""
"09/04/2021 22:00:00 - 09/04/2021 23:00:00","BZN|DK1","Without sequence","39.55",""
"09/04/2021 23:00:00 - 10/04/2021 00:00:00","BZN|DK1","Without sequence","39.08",""
"10/04/2021 00:00:00 - 10/04/2021 01:00:00","BZN|DK1","Without sequence","39.1",""
"10/04/2021 01:00:00 - 10/04/2021 02:00:00","BZN|DK1","Without sequence","37.49",""
"10/04/2021 02:00:00 - 10/04/2021 03:00:00","BZN|DK1","Without sequence","38.33",""
"10/04/2021 03:00:00 - 10/04/2021 04:00:00","BZN|DK1","Without sequence","40.17",""
"10/04/2021 04:00:00 - 10/04/2021 05:00:00","BZN|DK1","Without sequence","40.67",""
"10/04/2021 05:00:00 - 10/04/2021 06:00:00","BZN|DK1","Without sequence","41.38",""
"10/04/2021 06:00:00 - 10/04/2021 07:00:00","BZN|DK1","Without sequence","42.25",""
"10/04/2021 07:00:00 - 10/04/2021 08:00:00","BZN|DK1","Without sequence","56.88",""
"10/04/2021 08:00:00 - 10/04/2021 09:00:00","BZN|DK1","Without sequence","66.2",""
"10/04/2021 09:00:00 - 10/04/2021 10:00:00","BZN|DK1","Without sequence","69.19",""
"10/04/2021 10:00:00 - 10/04/2021 11:00:00","BZN|DK1","Without sequence","59.44",""
"10/04/2021 11:00:00 - 10/04/2021 12:00:00","BZN|DK1","Without sequence","59.46",""
"10/04/2021 12:00:00 - 10/04/2021 13:00:00","BZN|DK1","Without sequence","58.52",""
"10/04/2021 13:00:00 - 10/04/2021 14:00:00","BZN|DK1","Without sequence","52.5",""
"10/04/2021 14:00:00 - 10/04/2021 15:00:00","BZN|DK1","Without sequence","50.08",""
"10/04/2021 15:00:00 - 10/04/2021 16:00:00","BZN|DK1","Without sequence","50.01",""
"10/04/2021 16:00:00 - 10/04/2021 17:00:00","BZN|DK1","Without sequence","52.04",""
"10/04/2021 17:00:00 - 10/04/2021 18:00:00","BZN|DK1","Without sequence","59.84",""
"10/04/2021 18:00:00 - 10/04/2021 19:00:00","BZN|DK1","Without sequence","65.7",""
"10/04/2021 19:00:00 - 10/04/2021 20:00:00","BZN|DK1","Without sequence","69.24",""
"10/04/2021 20:00:00 - 10/04/2021 21:00:00","BZN|DK1","Without sequence","68.92",""
"10/04/2021 21:00:00 - 10/04/2021 22:00:00","BZN|DK1","Without sequence","61.56",""
"10/04/2021 22:00:00 - 10/04/2021 23:00:00","BZN|DK1","Without sequence","54.15",""
"10/04/2021 23:00:00 - 11/04/2021 00:00:00","BZN|DK1","Without sequence","48.42",""
"11/04/2021 00:00:00 - 11/04/2021 01:00:00","BZN|DK1","Without sequence","50.44",""
"11/04/2021 01:00:00 - 11/04/2021 02:00:00","BZN|DK1","Without sequence","45.22",""
"11/04/2021 02:00:00 - 11/04/2021 03:00:00","BZN|DK1","Without sequence","42.42",""
"11/04/2021 03:00:00 - 11/04/2021 04:00:00","BZN|DK1","Without sequence","45.04",""
"11/04/2021 04:00:00 - 11/04/2021 05:00:00","BZN|DK1","Without sequence","44.69",""
"11/04/2021 05:00:00 - 11/04/2021 06:00:00","BZN|DK1","Without sequence","41.98",""
"11/04/2021 06:00:00 - 11/04/2021 07:00:00","BZN|DK1","Without sequence","42.84",""
"11/04/2021 07:00:00 - 11/04/2021 08:00:00","BZN|DK1","Without sequence","41.88",""
"11/04/2021 08:00:00 - 11/04/2021 09:00:00","BZN|DK1","Without sequence","45.64",""
"11/04/2021 09:00:00 - 11/04/2021 10:00:00","BZN|DK1","Without sequence","46.38",""
"11/04/2021 10:00:00 - 11/04/2021 11:00:00","BZN|DK1","Without sequence","45.92",""
"11/04/2021 11:00:00 - 11/04/2021 12:00:00","BZN|DK1","Without sequence","47.76",""
"11/04/2021 12:00:00 - 11/04/2021 13:00:00","BZN|DK1","Without sequence","45.66",""
"11/04/2021 13:00:00 - 11/04/2021 14:00:00","BZN|DK1","Without sequence","43.4",""
"11/04/2021 14:00:00 - 11/04/2021 15:00:00","BZN|DK1","Without sequence","41.92",""
"11/04/2021 15:00:00 - 11/04/2021 16:00:00","BZN|DK1","Without sequence","41.29",""
"11/04/2021 16:00:00 - 11/04/2021 17:00:00","BZN|DK1","Without sequence","42.0",""
"11/04/2021 17:00:00 - 11/04/2021 18:00:00","BZN|DK1","Without sequence","44.36",""
"11/04/2021 18:00:00 - 11/04/2021 19:00:00","BZN|DK1","Without sequence","48.2",""
"11/04/2021 19:00:00 - 11/04/2021 20:00:00","BZN|DK1","Without sequence","60.55",""
"11/04/2021 20:00:00 - 11/04/2021 21:00:00","BZN|DK1","Without sequence","67.24",""
"11/04/2021 21:00:00 - 11/04/2021 22:00:00","BZN|DK1","Without sequence","67.2",""
"11/04/2021 22:00:00 - 11/04/2021 23:00:00","BZN|DK1","Without sequence","59.09",""
"11/04/2021 23:00:00 - 12/04/2021 00:00:00","BZN|DK1","Without sequence","50.3",""
